route,airline_nm,direct,depart_dt,col_pre_depart_dt,search_dt,col_days_bf_depart,ticket_price,price_on_depart_date,col_saving_rate,col_day_of_week
LON-to-ICN,Virgin Atlantic,direct, 10/5,2023-05-10,2023-04-18,-22,656.0,655.0,-0.15267175572519084,Wednesday
LON-to-ICN,Asiana Airlines,direct, 10/5,2023-05-10,2023-04-19,-21,607.0,689.0,11.901306240928882,Wednesday
LON-to-ICN,Korean Air,direct, 10/5,2023-05-10,2023-04-19,-21,620.0,713.0,13.043478260869565,Wednesday
LON-to-ICN,Virgin Atlantic,direct, 10/5,2023-05-10,2023-04-19,-21,656.0,655.0,-0.15267175572519084,Wednesday
LON-to-ICN,Asiana Airlines,direct, 10/5,2023-05-10,2023-04-20,-20,607.0,689.0,11.901306240928882,Wednesday
LON-to-ICN,Korean Air,direct, 10/5,2023-05-10,2023-04-20,-20,620.0,713.0,13.043478260869565,Wednesday
LON-to-ICN,Virgin Atlantic,direct, 10/5,2023-05-10,2023-04-20,-20,655.0,655.0,0.0,Wednesday
LON-to-ICN,Asiana Airlines,direct, 10/5,2023-05-10,2023-04-21,-19,595.0,689.0,13.642960812772133,Wednesday
LON-to-ICN,Korean Air,direct, 10/5,2023-05-10,2023-04-21,-19,594.0,713.0,16.690042075736326,Wednesday
LON-to-ICN,Virgin Atlantic,direct, 10/5,2023-05-10,2023-04-21,-19,633.0,655.0,3.3587786259541987,Wednesday
LON-to-ICN,Asiana Airlines,direct, 10/5,2023-05-10,2023-04-22,-18,589.0,689.0,14.513788098693759,Wednesday
LON-to-ICN,Asiana Airlines,direct, 10/5,2023-05-10,2023-04-22,-18,626.0,689.0,9.143686502177069,Wednesday
LON-to-ICN,Korean Air,direct, 10/5,2023-05-10,2023-04-22,-18,588.0,713.0,17.53155680224404,Wednesday
LON-to-ICN,Virgin Atlantic,direct, 10/5,2023-05-10,2023-04-22,-18,627.0,655.0,4.2748091603053435,Wednesday
LON-to-ICN,Asiana Airlines,direct, 10/5,2023-05-10,2023-04-23,-17,606.0,689.0,12.046444121915819,Wednesday
LON-to-ICN,Asiana Airlines,direct, 10/5,2023-05-10,2023-04-23,-17,626.0,689.0,9.143686502177069,Wednesday
LON-to-ICN,Korean Air,direct, 10/5,2023-05-10,2023-04-23,-17,620.0,713.0,13.043478260869565,Wednesday
LON-to-ICN,Virgin Atlantic,direct, 10/5,2023-05-10,2023-04-23,-17,656.0,655.0,-0.15267175572519084,Wednesday
LON-to-ICN,Asiana Airlines,direct, 10/5,2023-05-10,2023-04-24,-16,598.0,689.0,13.20754716981132,Wednesday
LON-to-ICN,Korean Air,direct, 10/5,2023-05-10,2023-04-24,-16,597.0,713.0,16.269284712482467,Wednesday
LON-to-ICN,Virgin Atlantic,direct, 10/5,2023-05-10,2023-04-24,-16,636.0,655.0,2.900763358778626,Wednesday
LON-to-ICN,Asiana Airlines,direct, 10/5,2023-05-10,2023-04-25,-15,602.0,689.0,12.62699564586357,Wednesday
LON-to-ICN,Asiana Airlines,direct, 10/5,2023-05-10,2023-04-25,-15,626.0,689.0,9.143686502177069,Wednesday
LON-to-ICN,Korean Air,direct, 10/5,2023-05-10,2023-04-25,-15,601.0,713.0,15.708274894810659,Wednesday
LON-to-ICN,Virgin Atlantic,direct, 10/5,2023-05-10,2023-04-25,-15,640.0,655.0,2.290076335877863,Wednesday
LON-to-ICN,Asiana Airlines,direct, 10/5,2023-05-10,2023-04-26,-14,602.0,689.0,12.62699564586357,Wednesday
LON-to-ICN,Korean Air,direct, 10/5,2023-05-10,2023-04-26,-14,601.0,713.0,15.708274894810659,Wednesday
LON-to-ICN,Virgin Atlantic,direct, 10/5,2023-05-10,2023-04-26,-14,640.0,655.0,2.290076335877863,Wednesday
LON-to-ICN,Asiana Airlines,direct, 10/5,2023-05-10,2023-04-27,-13,599.0,689.0,13.062409288824382,Wednesday
LON-to-ICN,Korean Air,direct, 10/5,2023-05-10,2023-04-27,-13,598.0,713.0,16.129032258064516,Wednesday
LON-to-ICN,Virgin Atlantic,direct, 10/5,2023-05-10,2023-04-27,-13,637.0,655.0,2.7480916030534353,Wednesday
LON-to-ICN,Asiana Airlines,direct, 10/5,2023-05-10,2023-04-28,-12,607.0,689.0,11.901306240928882,Wednesday
LON-to-ICN,Korean Air,direct, 10/5,2023-05-10,2023-04-28,-12,620.0,713.0,13.043478260869565,Wednesday
LON-to-ICN,Virgin Atlantic,direct, 10/5,2023-05-10,2023-04-28,-12,656.0,655.0,-0.15267175572519084,Wednesday
LON-to-ICN,Asiana Airlines,direct, 10/5,2023-05-10,2023-04-29,-11,607.0,689.0,11.901306240928882,Wednesday
LON-to-ICN,Asiana Airlines,direct, 10/5,2023-05-10,2023-04-29,-11,626.0,689.0,9.143686502177069,Wednesday
LON-to-ICN,Korean Air,direct, 10/5,2023-05-10,2023-04-29,-11,620.0,713.0,13.043478260869565,Wednesday
LON-to-ICN,Virgin Atlantic,direct, 10/5,2023-05-10,2023-04-29,-11,654.0,655.0,0.15267175572519084,Wednesday
LON-to-ICN,Asiana Airlines,direct, 10/5,2023-05-10,2023-04-30,-10,607.0,689.0,11.901306240928882,Wednesday
LON-to-ICN,Korean Air,direct, 10/5,2023-05-10,2023-04-30,-10,620.0,713.0,13.043478260869565,Wednesday
LON-to-ICN,Virgin Atlantic,direct, 10/5,2023-05-10,2023-04-30,-10,656.0,655.0,-0.15267175572519084,Wednesday
LON-to-ICN,Asiana Airlines,direct, 10/5,2023-05-10,2023-05-01,-9,607.0,689.0,11.901306240928882,Wednesday
LON-to-ICN,Asiana Airlines,direct, 10/5,2023-05-10,2023-05-01,-9,626.0,689.0,9.143686502177069,Wednesday
LON-to-ICN,Korean Air,direct, 10/5,2023-05-10,2023-05-01,-9,620.0,713.0,13.043478260869565,Wednesday
LON-to-ICN,Virgin Atlantic,direct, 10/5,2023-05-10,2023-05-01,-9,656.0,655.0,-0.15267175572519084,Wednesday
LON-to-ICN,Asiana Airlines,direct, 10/5,2023-05-10,2023-05-03,-7,607.0,689.0,11.901306240928882,Wednesday
LON-to-ICN,Asiana Airlines,direct, 10/5,2023-05-10,2023-05-03,-7,626.0,689.0,9.143686502177069,Wednesday
LON-to-ICN,Korean Air,direct, 10/5,2023-05-10,2023-05-03,-7,620.0,713.0,13.043478260869565,Wednesday
LON-to-ICN,Virgin Atlantic,direct, 10/5,2023-05-10,2023-05-03,-7,656.0,655.0,-0.15267175572519084,Wednesday
LON-to-ICN,Asiana Airlines,direct, 10/5,2023-05-10,2023-05-04,-6,607.0,689.0,11.901306240928882,Wednesday
LON-to-ICN,Korean Air,direct, 10/5,2023-05-10,2023-05-04,-6,620.0,713.0,13.043478260869565,Wednesday
LON-to-ICN,Virgin Atlantic,direct, 10/5,2023-05-10,2023-05-04,-6,656.0,655.0,-0.15267175572519084,Wednesday
LON-to-ICN,Asiana Airlines,direct, 10/5,2023-05-10,2023-05-05,-5,604.0,689.0,12.336719883889694,Wednesday
LON-to-ICN,Korean Air,direct, 10/5,2023-05-10,2023-05-05,-5,620.0,713.0,13.043478260869565,Wednesday
LON-to-ICN,Virgin Atlantic,direct, 10/5,2023-05-10,2023-05-05,-5,655.0,655.0,0.0,Wednesday
LON-to-ICN,Asiana Airlines,direct, 10/5,2023-05-10,2023-05-06,-4,602.0,689.0,12.62699564586357,Wednesday
LON-to-ICN,Asiana Airlines,direct, 10/5,2023-05-10,2023-05-06,-4,762.0,689.0,-10.595065312046444,Wednesday
LON-to-ICN,Korean Air,direct, 10/5,2023-05-10,2023-05-06,-4,601.0,713.0,15.708274894810659,Wednesday
LON-to-ICN,Virgin Atlantic,direct, 10/5,2023-05-10,2023-05-06,-4,640.0,655.0,2.290076335877863,Wednesday
LON-to-ICN,Asiana Airlines,direct, 10/5,2023-05-10,2023-05-07,-3,605.0,689.0,12.191582002902758,Wednesday
LON-to-ICN,Korean Air,direct, 10/5,2023-05-10,2023-05-07,-3,620.0,713.0,13.043478260869565,Wednesday
LON-to-ICN,Virgin Atlantic,direct, 10/5,2023-05-10,2023-05-07,-3,651.0,655.0,0.6106870229007634,Wednesday
LON-to-ICN,Asiana Airlines,direct, 10/5,2023-05-10,2023-05-08,-2,605.0,689.0,12.191582002902758,Wednesday
LON-to-ICN,Korean Air,direct, 10/5,2023-05-10,2023-05-08,-2,620.0,713.0,13.043478260869565,Wednesday
LON-to-ICN,Virgin Atlantic,direct, 10/5,2023-05-10,2023-05-08,-2,655.0,655.0,0.0,Wednesday
LON-to-ICN,Asiana Airlines,direct, 10/5,2023-05-10,2023-05-09,-1,603.0,689.0,12.481857764876633,Wednesday
LON-to-ICN,Asiana Airlines,direct, 10/5,2023-05-10,2023-05-09,-1,626.0,689.0,9.143686502177069,Wednesday
LON-to-ICN,Korean Air,direct, 10/5,2023-05-10,2023-05-09,-1,602.0,713.0,15.568022440392706,Wednesday
LON-to-ICN,Virgin Atlantic,direct, 10/5,2023-05-10,2023-05-09,-1,660.0,655.0,-0.7633587786259542,Wednesday
LON-to-ICN,Asiana Airlines,direct, 11/5,2023-05-11,2023-04-11,-30,599.0,689.0,13.062409288824382,Thursday
LON-to-ICN,Korean Air,direct, 11/5,2023-05-11,2023-04-11,-30,598.0,713.0,16.129032258064516,Thursday
LON-to-ICN,Virgin Atlantic,direct, 11/5,2023-05-11,2023-04-11,-30,637.0,658.0,3.1914893617021276,Thursday
LON-to-ICN,Asiana Airlines,direct, 11/5,2023-05-11,2023-04-13,-28,599.0,689.0,13.062409288824382,Thursday
LON-to-ICN,Korean Air,direct, 11/5,2023-05-11,2023-04-13,-28,598.0,713.0,16.129032258064516,Thursday
LON-to-ICN,Virgin Atlantic,direct, 11/5,2023-05-11,2023-04-13,-28,637.0,658.0,3.1914893617021276,Thursday
LON-to-ICN,Asiana Airlines,direct, 11/5,2023-05-11,2023-04-14,-27,600.0,689.0,12.917271407837445,Thursday
LON-to-ICN,Korean Air,direct, 11/5,2023-05-11,2023-04-14,-27,599.0,713.0,15.988779803646564,Thursday
LON-to-ICN,Virgin Atlantic,direct, 11/5,2023-05-11,2023-04-14,-27,638.0,658.0,3.03951367781155,Thursday
LON-to-ICN,Asiana Airlines,direct, 11/5,2023-05-11,2023-04-15,-26,599.0,689.0,13.062409288824382,Thursday
LON-to-ICN,Korean Air,direct, 11/5,2023-05-11,2023-04-15,-26,598.0,713.0,16.129032258064516,Thursday
LON-to-ICN,Virgin Atlantic,direct, 11/5,2023-05-11,2023-04-15,-26,637.0,658.0,3.1914893617021276,Thursday
LON-to-ICN,Asiana Airlines,direct, 11/5,2023-05-11,2023-04-16,-25,599.0,689.0,13.062409288824382,Thursday
LON-to-ICN,Korean Air,direct, 11/5,2023-05-11,2023-04-16,-25,598.0,713.0,16.129032258064516,Thursday
LON-to-ICN,Virgin Atlantic,direct, 11/5,2023-05-11,2023-04-16,-25,637.0,658.0,3.1914893617021276,Thursday
LON-to-ICN,Asiana Airlines,direct, 11/5,2023-05-11,2023-04-17,-24,607.0,689.0,11.901306240928882,Thursday
LON-to-ICN,Korean Air,direct, 11/5,2023-05-11,2023-04-17,-24,620.0,713.0,13.043478260869565,Thursday
LON-to-ICN,Virgin Atlantic,direct, 11/5,2023-05-11,2023-04-17,-24,656.0,658.0,0.303951367781155,Thursday
LON-to-ICN,Asiana Airlines,direct, 11/5,2023-05-11,2023-04-18,-23,607.0,689.0,11.901306240928882,Thursday
LON-to-ICN,Korean Air,direct, 11/5,2023-05-11,2023-04-18,-23,620.0,713.0,13.043478260869565,Thursday
LON-to-ICN,Virgin Atlantic,direct, 11/5,2023-05-11,2023-04-18,-23,656.0,658.0,0.303951367781155,Thursday
LON-to-ICN,Asiana Airlines,direct, 11/5,2023-05-11,2023-04-19,-22,600.0,689.0,12.917271407837445,Thursday
LON-to-ICN,Korean Air,direct, 11/5,2023-05-11,2023-04-19,-22,599.0,713.0,15.988779803646564,Thursday
LON-to-ICN,Virgin Atlantic,direct, 11/5,2023-05-11,2023-04-19,-22,638.0,658.0,3.03951367781155,Thursday
LON-to-ICN,Asiana Airlines,direct, 11/5,2023-05-11,2023-04-20,-21,607.0,689.0,11.901306240928882,Thursday
LON-to-ICN,Korean Air,direct, 11/5,2023-05-11,2023-04-20,-21,620.0,713.0,13.043478260869565,Thursday
LON-to-ICN,Virgin Atlantic,direct, 11/5,2023-05-11,2023-04-20,-21,655.0,658.0,0.45592705167173253,Thursday
LON-to-ICN,Asiana Airlines,direct, 11/5,2023-05-11,2023-04-21,-20,607.0,689.0,11.901306240928882,Thursday
LON-to-ICN,Korean Air,direct, 11/5,2023-05-11,2023-04-21,-20,620.0,713.0,13.043478260869565,Thursday
LON-to-ICN,Virgin Atlantic,direct, 11/5,2023-05-11,2023-04-21,-20,656.0,658.0,0.303951367781155,Thursday
LON-to-ICN,Asiana Airlines,direct, 11/5,2023-05-11,2023-04-22,-19,589.0,689.0,14.513788098693759,Thursday
LON-to-ICN,Korean Air,direct, 11/5,2023-05-11,2023-04-22,-19,588.0,713.0,17.53155680224404,Thursday
LON-to-ICN,Virgin Atlantic,direct, 11/5,2023-05-11,2023-04-22,-19,627.0,658.0,4.711246200607903,Thursday
LON-to-ICN,Asiana Airlines,direct, 11/5,2023-05-11,2023-04-23,-18,606.0,689.0,12.046444121915819,Thursday
LON-to-ICN,Korean Air,direct, 11/5,2023-05-11,2023-04-23,-18,620.0,713.0,13.043478260869565,Thursday
LON-to-ICN,Virgin Atlantic,direct, 11/5,2023-05-11,2023-04-23,-18,655.0,658.0,0.45592705167173253,Thursday
LON-to-ICN,Asiana Airlines,direct, 11/5,2023-05-11,2023-04-24,-17,607.0,689.0,11.901306240928882,Thursday
