route,airline_nm,direct,depart_dt,col_pre_depart_dt,search_dt,col_days_bf_depart,ticket_price,price_on_depart_date,col_saving_rate,col_day_of_week
LON-to-HND,ANA,direct, 24/5,2023-05-24,2023-04-19,-35,901.0,910.0,0.989010989010989,Wednesday
LON-to-HND,ANA,direct, 24/5,2023-05-24,2023-04-20,-34,901.0,910.0,0.989010989010989,Wednesday
LON-to-HND,ANA,direct, 24/5,2023-05-24,2023-04-21,-33,901.0,910.0,0.989010989010989,Wednesday
LON-to-HND,ANA,direct, 24/5,2023-05-24,2023-04-23,-31,899.0,910.0,1.2087912087912087,Wednesday
LON-to-HND,ANA,direct, 24/5,2023-05-24,2023-04-24,-30,899.0,910.0,1.2087912087912087,Wednesday
LON-to-HND,ANA,direct, 24/5,2023-05-24,2023-04-25,-29,898.0,910.0,1.3186813186813187,Wednesday
LON-to-HND,ANA,direct, 24/5,2023-05-24,2023-04-26,-28,903.0,910.0,0.7692307692307692,Wednesday
LON-to-HND,ANA,direct, 24/5,2023-05-24,2023-04-27,-27,897.0,910.0,1.4285714285714286,Wednesday
LON-to-HND,ANA,direct, 24/5,2023-05-24,2023-04-28,-26,911.0,910.0,-0.10989010989010989,Wednesday
LON-to-HND,ANA,direct, 24/5,2023-05-24,2023-04-29,-25,892.0,910.0,1.978021978021978,Wednesday
LON-to-HND,ANA,direct, 24/5,2023-05-24,2023-04-30,-24,911.0,910.0,-0.10989010989010989,Wednesday
LON-to-HND,ANA,direct, 24/5,2023-05-24,2023-05-01,-23,891.0,910.0,2.087912087912088,Wednesday
LON-to-HND,ANA,direct, 24/5,2023-05-24,2023-05-03,-21,902.0,910.0,0.8791208791208791,Wednesday
LON-to-HND,ANA,direct, 24/5,2023-05-24,2023-05-04,-20,893.0,910.0,1.8681318681318682,Wednesday
LON-to-HND,ANA,direct, 24/5,2023-05-24,2023-05-05,-19,896.0,910.0,1.5384615384615383,Wednesday
LON-to-HND,ANA,direct, 24/5,2023-05-24,2023-05-06,-18,893.0,910.0,1.8681318681318682,Wednesday
LON-to-HND,ANA,direct, 24/5,2023-05-24,2023-05-07,-17,893.0,910.0,1.8681318681318682,Wednesday
LON-to-HND,ANA,direct, 24/5,2023-05-24,2023-05-09,-15,911.0,910.0,-0.10989010989010989,Wednesday
LON-to-HND,ANA,direct, 24/5,2023-05-24,2023-05-10,-14,875.0,910.0,3.8461538461538463,Wednesday
LON-to-HND,ANA,direct, 24/5,2023-05-24,2023-05-11,-13,875.0,910.0,3.8461538461538463,Wednesday
LON-to-HND,ANA,direct, 24/5,2023-05-24,2023-05-13,-11,875.0,910.0,3.8461538461538463,Wednesday
LON-to-HND,ANA,direct, 24/5,2023-05-24,2023-05-14,-10,875.0,910.0,3.8461538461538463,Wednesday
LON-to-HND,ANA,direct, 24/5,2023-05-24,2023-05-15,-9,875.0,910.0,3.8461538461538463,Wednesday
LON-to-HND,ANA,direct, 24/5,2023-05-24,2023-05-16,-8,875.0,910.0,3.8461538461538463,Wednesday
LON-to-HND,ANA,direct, 24/5,2023-05-24,2023-05-17,-7,875.0,910.0,3.8461538461538463,Wednesday
LON-to-HND,ANA,direct, 24/5,2023-05-24,2023-05-18,-6,875.0,910.0,3.8461538461538463,Wednesday
LON-to-HND,ANA,direct, 24/5,2023-05-24,2023-05-19,-5,875.0,910.0,3.8461538461538463,Wednesday
LON-to-HND,ANA,direct, 24/5,2023-05-24,2023-05-20,-4,875.0,910.0,3.8461538461538463,Wednesday
LON-to-HND,ANA,direct, 24/5,2023-05-24,2023-05-21,-3,875.0,910.0,3.8461538461538463,Wednesday
LON-to-HND,ANA,direct, 24/5,2023-05-24,2023-05-22,-2,875.0,910.0,3.8461538461538463,Wednesday
LON-to-HND,ANA,direct, 24/5,2023-05-24,2023-05-23,-1,910.0,910.0,0.0,Wednesday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-03-25,-61,909.0,930.0,2.2580645161290325,Thursday
LON-to-HND,British Airways,direct, 25/5,2023-05-25,2023-03-25,-61,1059.0,1067.0,0.7497656982193065,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-03-26,-60,909.0,930.0,2.2580645161290325,Thursday
LON-to-HND,British Airways,direct, 25/5,2023-05-25,2023-03-26,-60,1164.0,1067.0,-9.090909090909092,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-03-27,-59,909.0,930.0,2.2580645161290325,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-03-28,-58,908.0,930.0,2.3655913978494625,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-03-29,-57,906.0,930.0,2.5806451612903225,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-03-30,-56,908.0,930.0,2.3655913978494625,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-03-31,-55,909.0,930.0,2.2580645161290325,Thursday
LON-to-HND,British Airways,direct, 25/5,2023-05-25,2023-03-31,-55,1067.0,1067.0,0.0,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-04-01,-54,908.0,930.0,2.3655913978494625,Thursday
LON-to-HND,British Airways,direct, 25/5,2023-05-25,2023-04-01,-54,1067.0,1067.0,0.0,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-04-02,-53,908.0,930.0,2.3655913978494625,Thursday
LON-to-HND,British Airways,direct, 25/5,2023-05-25,2023-04-02,-53,1191.0,1067.0,-11.62136832239925,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-04-03,-52,909.0,930.0,2.2580645161290325,Thursday
LON-to-HND,British Airways,direct, 25/5,2023-05-25,2023-04-03,-52,1191.0,1067.0,-11.62136832239925,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-04-04,-51,917.0,930.0,1.3978494623655915,Thursday
LON-to-HND,British Airways,direct, 25/5,2023-05-25,2023-04-04,-51,1067.0,1067.0,0.0,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-04-05,-50,891.0,930.0,4.193548387096774,Thursday
LON-to-HND,British Airways,direct, 25/5,2023-05-25,2023-04-05,-50,1160.0,1067.0,-8.716026241799439,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-04-06,-49,898.0,930.0,3.4408602150537635,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-04-07,-48,910.0,930.0,2.150537634408602,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-04-08,-47,901.0,930.0,3.118279569892473,Thursday
LON-to-HND,British Airways,direct, 25/5,2023-05-25,2023-04-08,-47,1162.0,1067.0,-8.903467666354265,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-04-09,-46,900.0,930.0,3.2258064516129035,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-04-10,-45,901.0,930.0,3.118279569892473,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-04-13,-42,909.0,930.0,2.2580645161290325,Thursday
LON-to-HND,British Airways,direct, 25/5,2023-05-25,2023-04-13,-42,1060.0,1067.0,0.6560449859418932,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-04-14,-41,893.0,930.0,3.978494623655914,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-04-15,-40,904.0,930.0,2.795698924731183,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-04-16,-39,904.0,930.0,2.795698924731183,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-04-17,-38,906.0,930.0,2.5806451612903225,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-04-18,-37,902.0,930.0,3.010752688172043,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-04-19,-36,901.0,930.0,3.118279569892473,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-04-20,-35,911.0,930.0,2.043010752688172,Thursday
LON-to-HND,British Airways,direct, 25/5,2023-05-25,2023-04-20,-35,988.0,1067.0,7.4039362699156515,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-04-21,-34,901.0,930.0,3.118279569892473,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-04-23,-32,911.0,930.0,2.043010752688172,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-04-24,-31,899.0,930.0,3.3333333333333335,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-04-25,-30,898.0,930.0,3.4408602150537635,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-04-26,-29,903.0,930.0,2.903225806451613,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-04-27,-28,897.0,930.0,3.5483870967741935,Thursday
LON-to-HND,British Airways,direct, 25/5,2023-05-25,2023-04-27,-28,989.0,1067.0,7.310215557638238,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-04-28,-27,896.0,930.0,3.6559139784946235,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-04-29,-26,892.0,930.0,4.086021505376344,Thursday
LON-to-HND,British Airways,direct, 25/5,2023-05-25,2023-04-29,-26,1067.0,1067.0,0.0,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-04-30,-25,911.0,930.0,2.043010752688172,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-05-01,-24,891.0,930.0,4.193548387096774,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-05-03,-22,902.0,930.0,3.010752688172043,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-05-04,-21,893.0,930.0,3.978494623655914,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-05-05,-20,896.0,930.0,3.6559139784946235,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-05-06,-19,893.0,930.0,3.978494623655914,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-05-07,-18,893.0,930.0,3.978494623655914,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-05-08,-17,893.0,930.0,3.978494623655914,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-05-09,-16,911.0,930.0,2.043010752688172,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-05-10,-15,875.0,930.0,5.913978494623656,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-05-11,-14,875.0,930.0,5.913978494623656,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-05-12,-13,875.0,930.0,5.913978494623656,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-05-13,-12,875.0,930.0,5.913978494623656,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-05-14,-11,875.0,930.0,5.913978494623656,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-05-15,-10,875.0,930.0,5.913978494623656,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-05-16,-9,875.0,930.0,5.913978494623656,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-05-17,-8,875.0,930.0,5.913978494623656,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-05-18,-7,875.0,930.0,5.913978494623656,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-05-19,-6,875.0,930.0,5.913978494623656,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-05-20,-5,875.0,930.0,5.913978494623656,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-05-21,-4,875.0,930.0,5.913978494623656,Thursday
LON-to-HND,British Airways,direct, 25/5,2023-05-25,2023-05-21,-4,1166.0,1067.0,-9.278350515463918,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-05-22,-3,875.0,930.0,5.913978494623656,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-05-23,-2,875.0,930.0,5.913978494623656,Thursday
LON-to-HND,ANA,direct, 25/5,2023-05-25,2023-05-24,-1,910.0,930.0,2.150537634408602,Thursday
LON-to-HND,ANA,direct, 26/5,2023-05-26,2023-03-25,-62,1116.0,1909.0,41.540073336825564,Friday
LON-to-HND,ANA,direct, 26/5,2023-05-26,2023-03-26,-61,1116.0,1909.0,41.540073336825564,Friday
LON-to-HND,ANA,direct, 26/5,2023-05-26,2023-03-27,-60,1116.0,1909.0,41.540073336825564,Friday
LON-to-HND,ANA,direct, 26/5,2023-05-26,2023-03-28,-59,1115.0,1909.0,41.59245678365637,Friday
LON-to-HND,ANA,direct, 26/5,2023-05-26,2023-03-29,-58,1107.0,1909.0,42.01152435830278,Friday
LON-to-HND,ANA,direct, 26/5,2023-05-26,2023-03-30,-57,1113.0,1909.0,41.69722367731797,Friday
LON-to-HND,ANA,direct, 26/5,2023-05-26,2023-03-31,-56,1116.0,1909.0,41.540073336825564,Friday
LON-to-HND,ANA,direct, 26/5,2023-05-26,2023-04-01,-55,1115.0,1909.0,41.59245678365637,Friday
LON-to-HND,ANA,direct, 26/5,2023-05-26,2023-04-03,-53,908.0,1909.0,52.43583027763227,Friday
LON-to-HND,ANA,direct, 26/5,2023-05-26,2023-04-04,-52,910.0,1909.0,52.331063383970665,Friday
LON-to-HND,ANA,direct, 26/5,2023-05-26,2023-04-05,-51,891.0,1909.0,53.3263488737559,Friday
LON-to-HND,ANA,direct, 26/5,2023-05-26,2023-04-07,-49,901.0,1909.0,52.80251440544788,Friday
LON-to-HND,ANA,direct, 26/5,2023-05-26,2023-04-08,-48,901.0,1909.0,52.80251440544788,Friday
LON-to-HND,ANA,direct, 26/5,2023-05-26,2023-04-09,-47,900.0,1909.0,52.85489785227868,Friday
LON-to-HND,ANA,direct, 26/5,2023-05-26,2023-04-13,-43,1115.0,1909.0,41.59245678365637,Friday
LON-to-HND,ANA,direct, 26/5,2023-05-26,2023-04-15,-41,1108.0,1909.0,41.95914091147198,Friday
LON-to-HND,ANA,direct, 26/5,2023-05-26,2023-04-16,-40,1108.0,1909.0,41.95914091147198,Friday
LON-to-HND,ANA,direct, 26/5,2023-05-26,2023-04-17,-39,1110.0,1909.0,41.85437401781037,Friday
LON-to-HND,ANA,direct, 26/5,2023-05-26,2023-04-18,-38,1135.0,1909.0,40.54478784704034,Friday
LON-to-HND,ANA,direct, 26/5,2023-05-26,2023-04-19,-37,1103.0,1909.0,42.22105814562598,Friday
LON-to-HND,ANA,direct, 26/5,2023-05-26,2023-05-09,-17,1146.0,1909.0,39.96856993190152,Friday
LON-to-HND,ANA,direct, 26/5,2023-05-26,2023-05-10,-16,1140.0,1909.0,40.28287061288633,Friday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-03-25,-63,1116.0,1125.0,0.8,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-03-26,-62,1116.0,1125.0,0.8,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-03-27,-61,1116.0,1125.0,0.8,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-03-28,-60,1116.0,1125.0,0.8,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-03-31,-57,1116.0,1125.0,0.8,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-04-01,-56,1114.0,1125.0,0.9777777777777779,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-04-02,-55,1102.0,1125.0,2.0444444444444447,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-04-03,-54,914.0,1125.0,18.755555555555556,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-04-04,-53,917.0,1125.0,18.48888888888889,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-04-05,-52,891.0,1125.0,20.8,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-04-07,-50,901.0,1125.0,19.91111111111111,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-04-08,-49,901.0,1125.0,19.91111111111111,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-04-09,-48,900.0,1125.0,20.0,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-04-13,-44,909.0,1125.0,19.2,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-04-14,-43,893.0,1125.0,20.622222222222224,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-04-15,-42,904.0,1125.0,19.644444444444446,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-04-16,-41,904.0,1125.0,19.644444444444446,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-04-17,-40,906.0,1125.0,19.46666666666667,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-04-18,-39,902.0,1125.0,19.822222222222223,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-04-19,-38,901.0,1125.0,19.91111111111111,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-04-20,-37,911.0,1125.0,19.022222222222222,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-04-21,-36,901.0,1125.0,19.91111111111111,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-04-23,-34,899.0,1125.0,20.08888888888889,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-04-24,-33,899.0,1125.0,20.08888888888889,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-04-25,-32,898.0,1125.0,20.177777777777777,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-04-26,-31,903.0,1125.0,19.733333333333334,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-04-27,-30,897.0,1125.0,20.266666666666666,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-04-28,-29,896.0,1125.0,20.355555555555558,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-04-29,-28,892.0,1125.0,20.711111111111112,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-04-30,-27,892.0,1125.0,20.711111111111112,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-05-01,-26,891.0,1125.0,20.8,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-05-02,-25,899.0,1125.0,20.08888888888889,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-05-03,-24,902.0,1125.0,19.822222222222223,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-05-04,-23,893.0,1125.0,20.622222222222224,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-05-05,-22,896.0,1125.0,20.355555555555558,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-05-06,-21,893.0,1125.0,20.622222222222224,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-05-07,-20,893.0,1125.0,20.622222222222224,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-05-08,-19,921.0,1125.0,18.133333333333333,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-05-09,-18,898.0,1125.0,20.177777777777777,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-05-10,-17,1085.0,1125.0,3.555555555555556,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-05-11,-16,875.0,1125.0,22.22222222222222,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-05-12,-15,875.0,1125.0,22.22222222222222,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-05-13,-14,875.0,1125.0,22.22222222222222,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-05-14,-13,875.0,1125.0,22.22222222222222,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-05-15,-12,1085.0,1125.0,3.555555555555556,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-05-17,-10,1146.0,1125.0,-1.8666666666666667,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-05-18,-9,1141.0,1125.0,-1.4222222222222223,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-05-19,-8,1085.0,1125.0,3.555555555555556,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-05-20,-7,1085.0,1125.0,3.555555555555556,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-05-21,-6,1085.0,1125.0,3.555555555555556,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-05-22,-5,1085.0,1125.0,3.555555555555556,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-05-23,-4,924.0,1125.0,17.866666666666667,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-05-24,-3,1085.0,1125.0,3.555555555555556,Saturday
LON-to-HND,ANA,direct, 27/5,2023-05-27,2023-05-26,-1,1128.0,1125.0,-0.26666666666666666,Saturday
LON-to-HND,ANA,direct, 28/5,2023-05-28,2023-03-25,-64,1114.0,919.0,-21.218715995647443,Sunday
LON-to-HND,ANA,direct, 28/5,2023-05-28,2023-03-26,-63,1114.0,919.0,-21.218715995647443,Sunday
LON-to-HND,ANA,direct, 28/5,2023-05-28,2023-03-27,-62,913.0,919.0,0.6528835690968444,Sunday
LON-to-HND,ANA,direct, 28/5,2023-05-28,2023-03-29,-60,1107.0,919.0,-20.45701849836779,Sunday
LON-to-HND,ANA,direct, 28/5,2023-05-28,2023-03-30,-59,1113.0,919.0,-21.109902067464635,Sunday
LON-to-HND,ANA,direct, 28/5,2023-05-28,2023-03-31,-58,909.0,919.0,1.088139281828074,Sunday
LON-to-HND,ANA,direct, 28/5,2023-05-28,2023-04-01,-57,907.0,919.0,1.3057671381936888,Sunday
LON-to-HND,ANA,direct, 28/5,2023-05-28,2023-04-02,-56,900.0,919.0,2.0674646354733404,Sunday
LON-to-HND,ANA,direct, 28/5,2023-05-28,2023-04-03,-55,907.0,919.0,1.3057671381936888,Sunday
LON-to-HND,ANA,direct, 28/5,2023-05-28,2023-04-04,-54,895.0,919.0,2.6115342763873777,Sunday
LON-to-HND,ANA,direct, 28/5,2023-05-28,2023-04-05,-53,891.0,919.0,3.046789989118607,Sunday
LON-to-HND,ANA,direct, 28/5,2023-05-28,2023-04-07,-51,901.0,919.0,1.9586507072905333,Sunday
LON-to-HND,ANA,direct, 28/5,2023-05-28,2023-04-08,-50,901.0,919.0,1.9586507072905333,Sunday
LON-to-HND,ANA,direct, 28/5,2023-05-28,2023-04-09,-49,900.0,919.0,2.0674646354733404,Sunday
LON-to-HND,ANA,direct, 28/5,2023-05-28,2023-04-13,-45,909.0,919.0,1.088139281828074,Sunday
LON-to-HND,ANA,direct, 28/5,2023-05-28,2023-04-14,-44,893.0,919.0,2.8291621327529923,Sunday
LON-to-HND,ANA,direct, 28/5,2023-05-28,2023-04-15,-43,904.0,919.0,1.632208922742111,Sunday
LON-to-HND,ANA,direct, 28/5,2023-05-28,2023-04-16,-42,904.0,919.0,1.632208922742111,Sunday
LON-to-HND,ANA,direct, 28/5,2023-05-28,2023-04-17,-41,906.0,919.0,1.4145810663764962,Sunday
LON-to-HND,ANA,direct, 28/5,2023-05-28,2023-04-18,-40,902.0,919.0,1.8498367791077257,Sunday
LON-to-HND,ANA,direct, 28/5,2023-05-28,2023-04-19,-39,912.0,919.0,0.7616974972796517,Sunday
LON-to-HND,ANA,direct, 28/5,2023-05-28,2023-04-20,-38,905.0,919.0,1.5233949945593035,Sunday
LON-to-HND,ANA,direct, 28/5,2023-05-28,2023-04-21,-37,901.0,919.0,1.9586507072905333,Sunday
LON-to-HND,ANA,direct, 28/5,2023-05-28,2023-04-23,-35,911.0,919.0,0.8705114254624592,Sunday
LON-to-HND,ANA,direct, 28/5,2023-05-28,2023-04-24,-34,899.0,919.0,2.176278563656148,Sunday
LON-to-HND,ANA,direct, 28/5,2023-05-28,2023-04-26,-32,903.0,919.0,1.7410228509249184,Sunday
LON-to-HND,ANA,direct, 28/5,2023-05-28,2023-04-27,-31,897.0,919.0,2.3939064200217626,Sunday
LON-to-HND,ANA,direct, 28/5,2023-05-28,2023-04-28,-30,911.0,919.0,0.8705114254624592,Sunday
LON-to-HND,ANA,direct, 28/5,2023-05-28,2023-04-29,-29,892.0,919.0,2.9379760609358,Sunday
LON-to-HND,ANA,direct, 28/5,2023-05-28,2023-04-30,-28,892.0,919.0,2.9379760609358,Sunday
LON-to-HND,ANA,direct, 28/5,2023-05-28,2023-05-01,-27,891.0,919.0,3.046789989118607,Sunday
LON-to-HND,ANA,direct, 28/5,2023-05-28,2023-05-02,-26,899.0,919.0,2.176278563656148,Sunday
LON-to-HND,ANA,direct, 28/5,2023-05-28,2023-05-03,-25,911.0,919.0,0.8705114254624592,Sunday
LON-to-HND,ANA,direct, 28/5,2023-05-28,2023-05-04,-24,893.0,919.0,2.8291621327529923,Sunday
LON-to-HND,ANA,direct, 28/5,2023-05-28,2023-05-05,-23,896.0,919.0,2.50272034820457,Sunday
